id,date,lat,lng,name,score,text,title,user
review_630411699,2018-11-03,42.688797,23.322298,"""Avtentichno"" by SIS Coop",100,"Not far from Vitosha Boulevard, this place offered a good selection of beers and wines. Authentic dishes from Bulgarian tradition are served at good prices.",Good prices,C2039CBDBC073F2944575840A464B9EC
review_624161127,2018-10-12,42.688797,23.322298,"""Avtentichno"" by SIS Coop",100,"We had dinner yesterday and are completely happy with our choice. Good food, local and international, nice selection of craft beers and wine and a outstandingly friendly waiter... Will.come back next time","Amazing food, nice atmosphere, friendly staff",83FC233ECB98E1FA296BB9F45A04A67D
review_623450286,2018-10-09,42.688797,23.322298,"""Avtentichno"" by SIS Coop",100,"I chose to visit this restaurant because of its excellent critics in trip advisor but I am afraid I cannot confirm them. The food was average, not anything special both in taste as well as in variety. They charged me 18 lv for a plate of meatballs, which based on my experience is above the city average prices. Finally, there were several micro flaws in the service. Personally I have visited several better dining places in Sofia!",Rather overrated,B41C44750090F78CE610C98D085B85E7
review_622273574,2018-10-04,42.688797,23.322298,"""Avtentichno"" by SIS Coop",100,"A mite off the beaten path, but this small, eclectic restaurant is lovely. The menu is limited, but the shopska salad and ribs that we had were super. Prices are low and the service is friendly. There is a huge selection of wine.",Go local,C295EA578B4D60498D46F6EDF10112C0
review_620595214,2018-09-29,42.688797,23.322298,"""Avtentichno"" by SIS Coop",100,"Great location, just a few blocks off the main Vitosha pedestrian street and across the NDK Park. We were a hungry group of 5 and left satisfied and happy. The waiter was very friendly and accommodating and arranged a salad platter and mixed meats platter for us as we couldn’t decide what to get. The complementary rakia shot at the end really hit the spot!",Great little restaurant,76376D0F8148B993EF39C66F9CCB752C
review_618454998,2018-09-21,42.688797,23.322298,"""Avtentichno"" by SIS Coop",100,"A great place for Bulgarian cuisine and wine/beer. We stopped by here during a stay in Sofia looking for casual dining and local food.We had the white Bulgarian cheese with honey and walnuts to start, plus chicken wings with spicy lutenica dip. Both excellent.For mains, we had the pulled pork with Bulgarian yellow cheese, and sausage with fries. These were also really good. To accompany, we had a a great, inexpensive Bulgarian merlot.Good service and venue.","Good, unpretentious Bulgarian food in casual setting",DF669D59F7B32F8B2238C20911DE2777
review_617598510,2018-09-18,42.688797,23.322298,"""Avtentichno"" by SIS Coop",100,The food has good quality. Although it is small it is great to have dinner outside. I recommend for everyone.,Very good,F8DC2F6150AAE4D84582E9D7F40A13B7
review_635365500,2018-11-24,42.690556,23.317024,Bistrello,100,We had fabulous dinner there. The food and the wine which was recommended were very nice. The service and the attitude was 5 stars. I would recommend it for sure.,Amazing experience,2844CEFC650E0E1181A855D1A350E6F3
review_589570832,2018-06-21,42.690556,23.317024,Bistrello,100,"Have been eating at Bistrello several times during the past weeks (both lunch and dinners) and we have always been very very pleased. Several of the dished could easily be served at one starred Michelin restaurants! Yepp!Order for instance the carrot dish (one of the starters) if you don't believe me.The lunch is very good and the quality of the ingredients is very high, But it worries me that the lunch prices are as low as if you were eating an industrial burger at an American burger chain.The dinner is even better with a fantastic a la carte menu. The food at Bistrello is always well presented and with fantastic taste.So do yourself the favour to try eating here (you will be amazed).",International topclass,F7AD2887771B9105C8916FA825664DA2
review_635279283,2018-11-23,42.690556,23.317024,Bistrello,100,"We had a great time. The food is delicious and the serving is enough to satisfy your hunger. The service is great, the waiters are familiar with the menu and can inform you what are all the ingredients.Over all we had a great family evening so 5 stars is the least i can give.",Excellent place,4D70CF0904740507830778B1B2EBF5E0
review_635250769,2018-11-23,42.690556,23.317024,Bistrello,100,"Food is out of this world, the cook really knows what he is doing! Friendly staff and cozy atmosphere. We will definitely come back! Thanks guys!",Love it!,420943973B4306E7C5E6396DD9E0973E
review_634602190,2018-11-20,42.690556,23.317024,Bistrello,100,"I visited at the end of September with business partners from Switzerland. The food was extremely delicious and the staff very friendly, however we were served a complimentary dip with bread in the beginning of the dinner which was mayonnaise based and we all had a terrible food poisoning :( We believe it was the dip because we all had different meals after that.The food poisoning was really really bad, in addition my partners were in Sofia only for two days which were supposed to be packed with meetings and we had to cancel everything.To be honest I feel really bad writing this review because the restaurant looks really nice and it’s visible that a lot of effort was put in all the details and the meals were really delicious, but one little compromise like serving an old dip unfortunately caused serious problems...",Very Unfortunate Visit,030DAFB2D9CC86173EC195613873757F
review_633789933,2018-11-16,42.690556,23.317024,Bistrello,100,"Innovative, different, really delicious food! Very good selection of wines. Excellent service. Every time my hubby and I go out for a dinner, there is no wondering which place to pick.I recommend it to all my friends and colleagues. If you have a special occasion, don't hesitate - just go there. It's worth it.",Excellent dining - true gourmet experience at decent prices,05F8AE5BF48224BE1D3D6D8828077C8E
review_633379704,2018-11-14,42.690556,23.317024,Bistrello,100,"Delicious food, awesome presentation, friendly staff, nice atmosphere, high class cuisine but not a bit posh, and all for prices that leave enough budget for their fantastic desserts and wines.Bulgarian cuisine often shines through the dishes but it receive a modern interpretation with a fresh touch of Japanese and Thai cuisine.Looking for a fly in the ointment I would love to see more vegetarian and vegan options on the menu. A lot of dishes come with just a little bit of meat. Why not offer an option to replace it with something vegetarian?",Fusion kitchen at its best,5CC3CD15C765D91E4ADD8B8D5440A2CE
review_631813233,2018-11-07,42.690556,23.317024,Bistrello,100,"As I am a chef and have been in this business around the world more than 20 years, this is the place. As chef habit, I always criticize for the food that they served me but here make me enjoy the food with my mouth shut, congratulations Gaian and keep it up Chef",Great place congratulations to the Chef,81729F41203A1FFABE0080A7C57C0314
review_631723634,2018-11-07,42.690556,23.317024,Bistrello,100,"Delicious food, excellent wines, tasty deserts but most of all, wonderful people. We will definitely visit Bistrello once again!",Must visit!,559AFFA2F5013E1139634B4A1FDB3AB0
review_631604650,2018-11-07,42.690556,23.317024,Bistrello,100,"This restaurant was right next door to our hotel St George, how lucky were we to have it on our door step, food was excellent i recommend the Trout it was exceptional !! We was in Sofia 5 days and we had eaten their 4 times , lunch and dinner . chefs cook in an open kitchen great and clean with pleasant staff.",Excellent,6694544931582DCBEEEB073CF3F60FC2
review_635253630,2018-11-23,42.689556,23.32808,The Little Things,80,"I’ve been to this restaurant around October, the food is great in line with many good restaurants in Sofia, but definitely it’s a little bit more than a regular restaurant, it’s a must see. The idea of transforming a traditional home into a tavern without deforming it’s architecture, rooms and furniture is really a winning idea.",Stylish,D0AD9CC307AF9043B6487D69F4503557
review_629932039,2018-10-31,42.689556,23.32808,The Little Things,80,"I came here with a Bulgarian friend, who wanted to introduce me to his favourite dish in Sofia. I really loved the artsy atmosphere and had a very tasty sauteed chickpeas dish. Absolutely worth a visit if you like affordable adventurous cooking!",Amazing food and awesome hipster vibe!,3ADE1EA5540338760A92E8254E60446A
review_628787508,2018-10-27,42.689556,23.32808,The Little Things,80,"Tapas are amazing, but we had to wait a long time for our main dishes. In the end it was worth it even if we didn’t get our food at the same time. The location is pretty nice as well",Hipster restaurant with nice food,E08C4C688E5EEC810F3B000FB5919CDD
review_627275294,2018-10-22,42.689556,23.32808,The Little Things,80,"It’s really the best you can get in the neighborhood! Nice dishes, good food and great staff! I really recommend you guys to go there either for a brunch or for a casual dinner!",Best in Sofia,34A3E5D34FC617CEB3A6F48298479E9F
review_624380315,2018-10-13,42.689556,23.32808,The Little Things,80,"The atmosphere is so relaxing, the food is excellent, all was reasonably priced! Great choice of dishes, but not plenty of tastes to try. I definitely recommend visiting just for the experience of the unique dishes.",Unique Newage Restaurant,68DDA8C9007B3684EA98E6766BBFF5B8
review_624149593,2018-10-11,42.689556,23.32808,The Little Things,80,"Seriously, this place is one of the best in Sofia. The food and the atmosphere is amazing, also the price is good, overall a place I visit almost every month since the time I found it! It's so cosy, the music is great, the food is fresh and tasty!",One of my most favourite places in Sofia!,3F12E45F2FEE94D1E5AFB0379622AD3F
review_623451195,2018-10-09,42.689556,23.32808,The Little Things,80,"Either on a sunny day, when you will enjoy the terrace or on a rainy day when you will feel the warmth and coziness of its interior, this place worths a visit. Expect to taste interesting plates in very reasonable prices",A must-visit,B41C44750090F78CE610C98D085B85E7
review_622643427,2018-10-06,42.689556,23.32808,The Little Things,80,The food was amazing and the people are so so noce! Loved it! They even brought our dog water without us asking for it!,Amazing service and very dog-friendly,3086A1CC6E17CFE0D10BF02150233648
review_621678465,2018-10-02,42.689556,23.32808,The Little Things,80,"A lovely place with cozy decoration, firnedly service and deliiiiiiiiicious food! Located on the special Shishman street, ""The Little Thing"" is great for lunch with colleagues and dinner with friends and family.",Food for the soul,0B814F3E5AECE86F8DA8D48AD2820AF0
review_617224441,2018-09-17,42.689556,23.32808,The Little Things,80,"A neighbourhood restaurant with a sense of uniqueness. Set in an old house, serving a few tables in each room - over two floors. Great and personal service with a timid smile.We arrived on time, finding that the booking was indeed taken, but misunderstood. Instead of 19:30 it was set to 9:30 PM. Our nice waiter instantly understood where it went wrong, apologized and found us a table. A nice sharing table on the first floor - in a room with three tables.We had starters to share (hummus and grilled cheese) and could have stopped there, but no - we had more (chicken) and loved every bite. The hummus was probably the best I've ever had, the cheese was a bit flat. The chicken was great.To the food we had bulgarian wine (a first for me), and enjoyed it - with food. It was to much on the sweet side to have it alone as just a white to sip on.The portions were big and the price was low. All in all a great combination. Especially when the service is like it was here.",Excellent service and very good food,2A8ACE55A597D1F633DC30D758E6D43B
review_635259685,2018-11-23,42.67308,23.315409,Gurkha,100,I recommend Gurkha for the great service and the great food. Large choice of good Currys. You may need booking as the restaurant is small.,Very good Nepali restaurant,79C75D92EC92A2ABF59DE174A2BFE777
review_635043944,2018-11-22,42.67308,23.315409,Gurkha,100,Great food with great service. Amazing aura of the restaurant creates a mesmerizing meal. Thankyou so much gurkha❤️,Amazing experience!!!,D11CBA6E734B348C67540C7F564F4842
review_635039675,2018-11-22,42.67308,23.315409,Gurkha,100,"I want to mention that the atmosphere is charming, warm & welcoming surrounding. The choices of Indian & Nepali food is great, testy and the service was attentive. The food was innovative, well cooked and nicely presented. Also I want to mention that the staff were knowledgeable and rather fun, it's lovely to see people enjoying their job!!Great job, keep it up !!","Must visit palace for Indian and Nepali outstanding foods, perfect service!!",1D67C3350A09B2D84B4271ABED579957
review_635033011,2018-11-22,42.67308,23.315409,Gurkha,100,"A good place to hang around, good food and ambiance. This place serves with the core of their heart and welcome their customers wigh warmth 😊♥️",An amazing restaurant,A507A8F1F823F3B887D180E1AD68C779
review_634944526,2018-11-21,42.67308,23.315409,Gurkha,100,Gurkha is an unassuming place with a BIG heart and beautiful foods. The staff were so friendly and the currys was one of the best i've ever had. The Nepalese chicken currys was recommended by our waiter and it was excellent. But the star of the show was nannnnn bread Plus the staffThey were so enthusiastic and generous with their time and hospitality it really made us feel like we were part of the family. Absolutely loved it and will definitely be back.when we'll visit sofia again next time.Feel very luckey that gurkha chose to open in my favourite weee town.Loved Sofia loved Gurkha. lovely and helpful people nice visitmust of local citizen i mate were recomended this place and i'm really really thankful to themI THANK YOU ALL VERY VERY MUCHI MUST HAVE TO RECOMEND THIS PLACE to you all to go and enjoy the food AND I'M very sure if you do visit just by reading my comment you'll be thankful to me.hehehe just saying . but the fact is when someone made your day you just can't stop thinking about them right ??? So it is gurkha only i'm thinking about right now.Gurkha family thank you so so much for wonderful service and amazing food . I would like to wish you for big sussesss in sofia and hapiness Amazing just AMAZING,I MUST RECOMMEND THIS PLACE TO EVERYONE,FE6310B43332286B59BD17E197577873
review_632595649,2018-11-11,42.67308,23.315409,Gurkha,100,"The best restaurant in Sofia. Delicious food. Authentic taste, very good service. My favourite place.",!,DBE0B9369EC38DECFD4BCB7E8AE8BD52
review_630307776,2018-11-02,42.67308,23.315409,Gurkha,100,"delicious food, quality service , very friendly atmosphere ! You should visit this restaurant during your stay in Sofia",Best Napalese-India Food,E1AEC7E747B68578200369C47AFF6FB4
review_630196909,2018-11-01,42.67308,23.315409,Gurkha,100,"Great cuisine, delicious food and quality service! Best Nepalese - indian cuisine in Sofia! It’s a must to visit this restaurant during your stay in Sofia!!!",Great food in Sofia,4D1AA6E992816B88E680982CEF0AB2A4
review_628981171,2018-10-27,42.67308,23.315409,Gurkha,100,"Gurkha offers fantastic food, good service and friendly atmosphere for great value. The Momo's have to be my favourites and there is nothing else around that compares for flavour. I can't recommend enough.",Great Nepalese Food,3D520C8974E08E598D3A4604C22E2F00
review_627114901,2018-10-21,42.67308,23.315409,Gurkha,100,We had very nice dinner with delicious food in a cozy atmosphere. Personal attitude and perfect service. Special thanks to the chef!!!,Excellent dinner,D50D45A553E02D20DF8DFFFE31EEA8EB
review_636079385,2018-11-27,42.693207,23.320454,Shtastlivetsa,80,"Visited twice, first time having slightly better food; second visit marred by main courses adding at different times. knuckle in white wine in the first visit was really good. Good selection of local wines. God staff with sense of humour","Reasonable food, great place, good atmosphere. Worth a visit",18029EB72FCF22B155B81DB800CB346D
review_635999587,2018-11-27,42.693207,23.320454,Shtastlivetsa,80,"We got recommended this restaurant and wow it was amazing! The service, the food, the decor were all perfect!Great selection of Bulgarian dishes, fish, meat and bone meat dishes! Even vegan dishes on offer!Decor was beautiful! Comfy chairs and sofas which is very unusual for a restaurant",Amazing food and decor!!!,18A239DFF16E4C2406450BCA9FCE85DC
review_635781793,2018-11-26,42.693207,23.320454,Shtastlivetsa,80,"Visited this restaurant Saturday 24/11/2018, the food choices are excellent, staff are very friendly, service is good. The quality of food is excellent and very affordable, without a doubt this is the best restaurant in Sofia, i highly recommend .",Excellent,270DDD589CB6FC7F77681ADE805E5580
review_635560390,2018-11-25,42.693207,23.320454,Shtastlivetsa,80,If u want to try bulgarian traditional cuisine then don't missed this place full of locals' family. The most difficult is to decide in the menu as there is too much choice. Reasonable price.,Top Traditional cuisine,0FE4DAF75151922BB48F0F2950720AFD
review_635276407,2018-11-23,42.693207,23.320454,Shtastlivetsa,80,"We had dinner there and it was a lovely experience.We shared a starter made of aubergine paste and bread, then we had the dish with pork/mushrooms/mash potato and had a lovely almond/honey cake for desert (see pictures).Service was good but the waitress didn’t speak English very well so couldn’t really explain certain dishes.I’d definitely recommend the place!",Delicious!,81703B95477158E5FB25AFBF83B6A667
review_634557531,2018-11-19,42.693207,23.320454,Shtastlivetsa,80,"We often visit with family and friends, which means we love the place. Food is good. Local Bulgarian, but a different presentation.",We like the place,81DA7D6A9970BA01E8D66664CC6CECDD
review_634166856,2018-11-18,42.693207,23.320454,Shtastlivetsa,80,"When we have visitors we often take them to Shtastlivesa. The food choice is is huge and it is always tasty. The decor is quite eclectic and adds to the atmosphere. If you are looking just to stop and chat with friends, the outdoor patio is a relaxing place to stop too rather than going into the restaurant.","Large Menu, Great Bulgaria Food, Something For Everyone",5F3830246019BE9EEA2201FD963F6CE7
review_633927185,2018-11-17,42.693207,23.320454,Shtastlivetsa,80,"The food was so good at dinner, we returned for lunch the following day to sample more from the extensive menu. With excellent décor and atmosphere the only criticism is with the service. There would be less chance of forgetting what customers ordered if the staff would make a note of it.","Excellent food, but service needs improvement.",A4A04EB7BB330C51166E66E43F43010D
review_632876262,2018-11-12,42.693207,23.320454,Shtastlivetsa,80,"A tour guide recommended this place to me as we were touring the city one weekend. I can back two days later after my work had concluded for the day. The weather was still comfortable so I say outside. The service was prompt and professional. My drink order was taken immediately and i was rewarded a short time later with a large local beer. The menu is extensive, but since i wanted local food i gravitated towards the grilled meats and sausages section. I was ordered some local lamb with a few sides. What a treat, the meat was cooked perfectly, and the sides delicious. I liked this place that I came back a second time during my stay.",So Good I had to Eat Here Twice,3C57651A1906B05CD0CD5DBF621DD7A8
review_632493868,2018-11-11,42.693207,23.320454,Shtastlivetsa,80,We stopped here on our first afternoon in Sofia. My wife had coffee and cake and I had a large local beer and some garlic bread. Everything was lovely and the service first class. Highly recommended. Good prices too.,First day stop...,C92B7578DB019DBA8D6AF3277F10B384
review_634383163,2018-11-19,42.689575,23.321617,Made in Home,100,"International food, well prepaerd and well presented in a young and friendly environment. Reservations definitely advised",The young face of Sofia,C71D0A7B00BB4E267E7449C63EE42F9F
review_634223661,2018-11-18,42.689575,23.321617,Made in Home,100,After days of meetings a collection of colleagues and I sought a restaurant with fresh food which included vegetarian and vegan options in Sofia. We were very pleased we chose Made in Home. The place is warm and relaxed. The tables are set to ensure you can have close conversations and hear one another.The service was friendly and the waiter spoke excellent English. The smell upon entering the restaurant was very appealling and delicious. The homemade veggie soup was full of flavour and not heavy with cream. The chicken wrap with roast veggies was perfectly balanced and seasoned and warm. The vegan ans vegetarian options were delightful. The goats cheese salad was abundant with cheese and leaves and the hummus plate with roasted vegetables was perfectly done.It is a lovely place and we all wished we had time in Sofia to come back for dinner!,Delightful homemade fresh and tasty meals,68703C2D5C1A05EE433939EF98BC9083
review_634037356,2018-11-17,42.689575,23.321617,Made in Home,100,"Quirky little place! Filled with stuff you’d ordinarily chuck out but oddly it works! The food was fantastic. I had slow roast pork and he had the stew. Both were spot on. If you like super-smiley, try-hard staff, it might not be your bag!",Weird and brilliant!,9B5BB0947825A9A86BD99E9D6585D80F
review_633890542,2018-11-16,42.689575,23.321617,Made in Home,100,"Small place in a residential area, I find myself eating there several times a week when in Sofia. Fantastic food and service, I've never been disappointed!",One of the best places in Sofia!,888F391E13A95786A18C27232764D0B2
review_633447141,2018-11-14,42.689575,23.321617,Made in Home,100,"We were directed here to lunch by our hotel concierge And he was not wrong. There authentic food, very well served. I definitely would return.",An authentic place to eat,6006842518AEC8D67BFCDB421FA3823B
review_633323215,2018-11-13,42.689575,23.321617,Made in Home,100,"This restaurant is small and a bit eclectic in decor and even things like the tables and chairs. The service was reasonable. The food was FANTASTIC. We had the Avocado salad to start. A wonderful mix of flavors. The Long Bone Pork Chop was amazing and cooked perfectly. Properly done, but still quite moist. The shrimps was also wonderful, although a couple were over cooked.","Eclectic Decor, Great Food",2CA4CE4B03865F676A2CFA0BE9C1D212
review_629164584,2018-10-28,42.689575,23.321617,Made in Home,100,"We decided to have our dinner at Made in Home after visiting the Sveti Sedmochislenitsi Church. We ordered 2 mains and 2 drinks. The portions were pretty generous, and the staff who served us were polite. The bill came up to Lev 50, including tips. Overall a filling meal.",Dinner,A6F752577E283B95B677F741C7019D68
review_627177830,2018-10-22,42.689575,23.321617,Made in Home,100,"Went there for lunch as there had been no available table the night before, so would fenitely suggest making a reservation. The decor is great, ecclectic and cozy. Food is also really good; we had baba ganush, tarator soup and wild mushroom risotte, and everything was quite tasty. Menu has many interesting options to choose from, unfortunately couldn't try them all. :)",Awesome dishes and great decor.,1D808C2D4D74596C55748A2EA305B2F1
review_624381639,2018-10-13,42.689575,23.321617,Made in Home,100,"The atmosphere is so different, the food is nice, all was reasonably priced.Good food, nicely decorated, creative and very very pleasant. highly recommended for those seeking a real non-tourist trap place with excellent food.One advise would be to call before going and make a reservation!I definitely recommend visiting just for the experience of the unique dishes.",Newage Restaurant,68DDA8C9007B3684EA98E6766BBFF5B8
review_624152324,2018-10-11,42.689575,23.321617,Made in Home,100,"A great place, with super tasty food and nice atmosphere. One advise would be to call before going and make a reservation,otherwise it's almost impossible to get a place to sit, since there are lots of visitors! Compared to, let's say, ""The Little Things"" (another place I absolutely love), it's a bit more expensive, but overall it's super tasty and a must place to visit!!☺","Reaaaally tasty, but a bit expensive!",3F12E45F2FEE94D1E5AFB0379622AD3F
review_636059864,2018-11-27,42.69812,23.332167,Taj Mahal Indian Restaurant,80,"I went in for lunch while visiting my wife in hospital and as a Londoner it was great to have a taste of home with a familiar Indian meal and even better that the place is open during the afternoon, and even on a Sunday. The waiting staff are all Bulgarian. They speak good English (though no Hindi) and are very friendly. The food itself is very good, as least as good as a lot of places in London. Perhaps not quite as good as Birmingham but enjoyable enough. I ordered a Dopiaza, which turned our to be a lot more like a Lebabda but I enjoyed it nonetheless. Between that, with rice, my starter and a nan bread I was completely stuffed. Just what I needed. Compared to a lot of places in Sofia which are really cheap, this restaurant would appear quite expensive, but compared to London places, it's about the same.",Good Indian Food. Good service. Large portions. London prices.,31E15B321CD45BA2E7FFA87265F6A89C
review_576281964,2018-04-28,42.69812,23.332167,Taj Mahal Indian Restaurant,80,"Not sure what I expected from Indian food in Sofia, but Taj Mahal was amazing. I'm jealous that this place isn't in London so I can visit more frequently.I'm a huge fan of spicy curry and, while it's only got a slight kick by my standard, the Lamb Khaltada was an incredibly tasty dish, and so different to standard dishes in flavour. The lamb was very tender as well. My girlfriend ordered a chicken Vinbraban Aloo dish, less spicy but no less flavoursome, and again really different to anything I had tried before.Couldn't recommend enough, even if it isn't local cuisine!My picture is of the popadum chutney which was the same sauce as my curry interestingly enough, served hot too!","Fantastic place, with a kick",1EB77F368F82602091823D1FFF52C247
review_633214088,2018-11-13,42.69812,23.332167,Taj Mahal Indian Restaurant,80,This restaurant offers a nice Indian food. Suitable for not Indians. It is nice and friendly. The staff is really nice and helpful.,Cute place to go,EDE6015D364E8EEDD26556837F8AF2C6
review_631396550,2018-11-06,42.69812,23.332167,Taj Mahal Indian Restaurant,80,"I am a fan of this restaurant for several years - the food is delicious, the atmosphere is relaxing and the service is perfect.My favourite dishes are rogan josh /lamb dish/ and tica masala chicken /it is a little spicy/. These dishes go very well with steamed rice. We always order butter nan /bread with butter/ too though it is not healthy to combine rice with bread but this bread is very tasty to me ;)For dessert I recommend the carrot cake - it is not very sweet /they don’t put a lot sugar/ and yet it is delicious.I stop writing now about this restaurant because maybe it is closed now but my mouth is full of flavour...","Cozy place, delicious food",B3C80EB32AAB5C9950A5554FF7416E68
review_630989176,2018-11-05,42.69812,23.332167,Taj Mahal Indian Restaurant,80,"I read the restaurant's reviews and I wish our food was as others described it. The tomato and shrimp soup tasted like Ikea's tomato soup. We ordered the Chicken Masala for two. It was not tasty, unappealing and the worst was that it was served coldNot recommended.",Disappointing,AB5C0D2F4886732F57AA22BA57570C68
review_627624699,2018-10-23,42.69812,23.332167,Taj Mahal Indian Restaurant,80,"Called into the Taj for an impromptu lunch after reading other reviews and was not disappointed. Being from the UK and a curry fan, the taste was certainly better then many mainstream curry houses and much more authentic, it was obvious that the dishes had been prepared with individual sauces rather then using the standard base for everything.... Service also very good and on the whole, an excellent experience with no complaints!","Great curry, great service!",4C9356AE4288511B2F35F27BCC0B2BCD
review_624640646,2018-10-14,42.69812,23.332167,Taj Mahal Indian Restaurant,80,"Nice restaurant with good quality food, prepared by indian chefs. This is as good as possible outside India!",Good quality food!,0C14794ED7C950E7C9F7169C32C9EC2D
review_623847073,2018-10-10,42.69812,23.332167,Taj Mahal Indian Restaurant,80,"Good place, nice service.Not so traditional but more like European tourist adapted cousine. It's ok. Nothing 'wow'.",Nice Indian dinnee,315C9FD634B310A4A64888963E8EFFE1
review_622478848,2018-10-05,42.69812,23.332167,Taj Mahal Indian Restaurant,80,"Very nice welcome by the staff members, good quality food, nice atmosphere. We had chicken masala, poteatos and naans of course, beer and water, We spent 60leva. Good job!",Nice Indian dinner,5DF5F7B4EB456196A7CA170FE86D5089
review_622035307,2018-10-03,42.69812,23.332167,Taj Mahal Indian Restaurant,80,The restaurant waitresses were all beautiful and friendly and provided excellent service.. the food is delicious and I see why its the number 1 international restaurant in Sofia.,"great food, great service- I see why its the number 1 international restaurant in Sofia",28D4580A36EF096F0AA1D260FB3806D0
review_636565347,2018-11-29,42.69228,23.338724,Rainbow Factory 2,100,"We love the place -food is great ,well cooked,great price for the lunch menu always some healthy choices and weekend brunch is one of the best in Sofia",One of our favorites,5B002298E36319C45A8FA869AD6ECDA1
review_626186782,2018-10-18,42.69228,23.338724,Rainbow Factory 2,100,"Nice place for any time of the day. We tried a wrap, sandwich, salads and cakes. Wrap and sandwich were super delicious. Two times that we got a salad, it was nice but rather too oily. Cakes are also worth to try.",Nice sandwiches,BADF8DA3616B19671B54EC99695C50B7
review_621517280,2018-10-02,42.69228,23.338724,Rainbow Factory 2,100,"A cute little place and quite hip and western for Sofia. Full of hip young people living nearby doing brunch at weekends and a coffee with their MacBook during the week. The coffee is good, so too the food. It has always been super busy when I've been, so I knocked a point off because as it is quite 'cosy' and it can feel a bit overwhelming with the locals trying to over gesture and 'out-pose' each other. If London's Hoxton or NY's Williamsburg are your scene, you will love this place.",Busy and buzzy,7F5F773DC3548E246437971CEFF5D0FE
review_618650233,2018-09-22,42.69228,23.338724,Rainbow Factory 2,100,"We had (a vegan and a vegetarian) sandwiches and really enjoyed them, excellent food and atmosphere for little money. The coffee (also soymilk or coconutmilk available) was good too.",Excellent for a sightseeing break,3EC217C0F2AC334B1091C2B9D3D75A9A
review_615858516,2018-09-11,42.69228,23.338724,Rainbow Factory 2,100,I've been searching for a place to have tasty eggs for breakfast and I've found it. Coffee is good too.,Best breakfast in Sofia,B7B82BC1B6CCD3085AAD7D2D2F23146F
review_615442149,2018-09-10,42.69228,23.338724,Rainbow Factory 2,100,"5 mins walking from Eagle Bridge, a small place, half of the street, nice atmosphere, fresh sandwiches, soup of the day and dish of the day, variety of coffees. Cappuccino looked really well and big :)",Fresh and healthy,BEDBB1B8673B9BFF0DA3D56DBA984223
review_603549585,2018-08-06,42.69228,23.338724,Rainbow Factory 2,100,My wife and I wanted a breakfast on the healthier side. We were delighted to find a great breakfast selection and the best coffee we had in Sofia at this trendy cafe,Perfect Breakfast,2C5758F714ADAEAC8A897FBB81F5CC6C
review_603295180,2018-08-06,42.69228,23.338724,Rainbow Factory 2,100,"Visited this place twice, once for lunch and once for brunch. The place was crowded both times and I believe it always is. The area is quite small not even enough space for staff to move around the tables. Not sure if it is supposed to be self-serve (since some people mention the waiters), but you have to get the menu yourself, order at the desk and then pick up your food and drinks from there (not always you can hear when they say the food is ready and it is easy to mess it up). I tried two different sandwiches and were not impressed. The chocolate milk was neither cold nor hot, somewhere in between which did not appeal to me. The coffee was great though and there was a variety. The place is good for tourists and those who prefer hipster places.",Good place for brunch and lunch,1E0D3075A01E318DD5329E1156FFFF05
review_603166515,2018-08-05,42.69228,23.338724,Rainbow Factory 2,100,"Everything delicious. Big choice of salads, sandwiches and sweets. Nice interior and a few tables outside. Very good service.",Everything delicious,40D25E75CDC730896C4904C580EEBE4E
review_591714014,2018-06-29,42.69228,23.338724,Rainbow Factory 2,100,In the lunch time 12 PM there is aways a lunch menu and there are great mains for about 4/5 euro . Great salads and sandwiches with excellent ingredients . The Place is design made from wood and the service is excellent .,Best Place for brunch and coffee . 100% Recommendations,5B002298E36319C45A8FA869AD6ECDA1
review_634721298,2018-11-20,42.649696,23.33933,Saffron,100,Had a huge gathering and ordered buffet style food with lots of vegetarian variety and chicken dish and sweet dish. Good went down an absolute treat and we gained a lot of praises for the quality of quantity of food. The place was clean and the staff were extremely helpful and friendly. The owner was super welcoming and very professional and the over experience we had was fantastic. I would most definitely recommend the food to eat in or take out and try finishing off with a nice cup of Indian style masala tea.,big Group booking for event,B6792FE091511247DE89B00A7B493DA1
review_634073253,2018-11-17,42.649696,23.33933,Saffron,100,"The best curry house in Sofia! Delicious, authentic Indian food and fantastic service. The menu offered a fantastic range of dishes - all spiced to your individual taste. Brilliant stuff indeed! We will be returning with the whole family very soon.","Authentic, delicious Indian food",FBFF37E6BA919C6B35AA6D2A658BF6EA
review_631848668,2018-11-08,42.649696,23.33933,Saffron,100,"Recently found the place. Love the food both vegetarian dishes and meat ones. Strongly recommend the lamb specialties. However, be careful with the spicyness of the dishes ;)",Best Indian food in Sofia,767502670DFA402B66B0BF298225C0EB
review_627559197,2018-10-23,42.649696,23.33933,Saffron,100,"It's a very cozy, quiet place which makes it a wonderful location to gather some friends or family and spent some valuable time together.The waiters were extremely polite, they were very helpful and responsive. The meals were prepared in no time and they were tasty. Be careful if you are not used to Indian food - it could be very spicy!",Cozy Indian restaurant,FF9AB0CC0A6CD1858E5D258A7C9664CC
