id,date,lat,lng,name,score,text,title,user
review_603709378,2018-08-06,42.707485,23.326649,Budapest Hotel,80,"Had a night at the Budapest hotel with my family before our early flight next day.They deliver super valuable services and made our stay really great.The information at the reception made our day with help for parking our rental car, reservation of taxis, drinks and just helping us out with our daily routines.Leaving in the middle of the night was no problem at all as we got breakfast bags to go.... This is a hotel I would like to visit again and have a couple of nights to learn more about this city",Family rooms,C5D3A28308B0886912D2E0A12243D98C
review_599166961,2018-07-24,42.707485,23.326649,Budapest Hotel,80,"this is a great hotel. The location is only 5-10 minutes walk from the centre. The hotel is very clean and comfortable. The staff are friendly and helpful. The breakfast provides a huge range of cold and hot food. Thiss is our second time staying in this hotel and whenever we are back in Sofia, we will stay here again",Excellent place to stay!,99DFFA131C172415CF921EC07F63C28E
review_591984579,2018-06-30,42.707485,23.326649,Budapest Hotel,80,Hotel excellent room very clean housekeeping good Breakfast superb choices Location good near tram stations Taxis affordable good selection of eateries Buda has more selection of restaurants River cruise a must to do.,Radisson Blue Hotel Beke Budapest,B24AF8FFCA3BABF9D602E89E78E1A398
review_634020107,2018-11-17,42.68036,23.398659,Best Western Premier Sofia Airport Hotel,100,My family checked into the hotel and the staff informed us that we were selected as guests of the day. We were given a free upgrade to a spacious suite and given free drinks at the bar. The room was very clean and comfortable. We had dinner and breakfast at the hotel's restaurant and food was great. All staff were friendly and welcoming. We will definitely recommend this hotel to family and friends.,Excellent stay,062CCA557628D88E4D7F975C180A1E2D
review_632989197,2018-11-12,42.68036,23.398659,Best Western Premier Sofia Airport Hotel,100,"I stayed several hotels in Bulgaria.Bestwestern Premier was by far the cleaest,modern,well-kept hotel although price is moderate.The staffs respects guests.Breakfast restaurant has wide selection foods.The room was modern,spacious,clean like top bland hotels.If you are staying in Sofia,this hotel is the best choice.",Amazing clean,79B71D98299F07C768BD5006D25206D3
review_632780853,2018-11-12,42.68036,23.398659,Best Western Premier Sofia Airport Hotel,100,"The hotel is very good but not perfect, very very clean but not spotless....I suppose this may be close to the best you can get in Sofia. The breakfast is amazing, with everything usual plus a fresh juice bar of different kinds...overall very pleasant although a bit expensive place",One night stay at best western sofia airport,8ED641E6808A909A5984D87C0236D949
review_629510455,2018-10-29,42.68036,23.398659,Best Western Premier Sofia Airport Hotel,100,We had a 6:30 AM flight out of Sofia so we decided to stay here to catch our early flight. The hotel is well kept and appears new. Went to bed early. The hotel was quiet so we got a good night sleep. Had a good dinner at the in house restaurant. The free shuttle took us to the airport at 4:00 AM. A grab and go breakfast was available. Would definitely stay here again. The people at the front desk and restaurant spoke English.,Great hotel near Sofia Airport,D5F613D86EFF3685A251BA496BCE9958
review_629191727,2018-10-28,42.68036,23.398659,Best Western Premier Sofia Airport Hotel,100,"My wife and I stay often at the Premier Hotel. It's welcoming, efficient and comfortable and perfect after the evening flight from Stansted. The point of this review, however, is to pay tribute to the extraordinary lengths the manager and staff went to recently to recover an item of luggage I lost in the airport. This included checking cab numbers on CCTV, calling the taxi company and airport and, after two hours, letting me know the bag was found. They were both unstinting and understanding. The quality of management matters so much in an hotel and here the manager, and staff, are first class. Thank you.",Great hotel with wonderful staff,D52E091357012C7CE6FD92E2F613A414
review_627709365,2018-10-24,42.68036,23.398659,Best Western Premier Sofia Airport Hotel,60,I have stayed there 3 days during a business trip. The rooms are comfortable and clean. Breakfast and lunch were very basic and not that good. It is located in industrial zone and U have to take taxi to the city (there is a metro station 15 min walking distance but there is no sidewalk and the were a lot strayed dogs on the way). Be careful with taxi. OK taxi ripped us of. We used yellow taxi after that (10 levs to the centre).,For business trip OK,EEE130FDEF7F9EDFA8B16EBDAE9F8716
review_626670921,2018-10-20,42.68036,23.398659,Best Western Premier Sofia Airport Hotel,60,"Stayed here for 1 night with my boyfriend and his cousin. Originally I booked one room with queen size bed and a sofa for the 3 of us, but on arrival we were told that we were guests of the day, so we got upgrade to business suite and complimentary drink. What a pleasant surprise!!The suite was excellent, very modern and clean, with amazing views.We also had breakfast included- it was nice buffet with plenty of things to choose from.In general with had an amazing time, the staff were very professional( thanks Brian for checking us in), the hotel is minutes away from the airport.I will definitely recommend this hotel to any friend visiting my country and if I ever need to stay in Sofia again I will stay here again.",Superb,AC1B568ADD62D9EC9C17697555F9F04F
review_624090187,2018-10-11,42.68036,23.398659,Best Western Premier Sofia Airport Hotel,60,"Having a late arrival in Sofia airport, I decided to book here and was perfect in my opinion.I requested a free shuttle before arriving and everything was arranged: as soon as I landed and came out from Terminal 2 , I rang the hotel but actually the shuttle was already there waiting for me.Checked in to a large room with lot of space around,minibar and also coffee machine (De longhi) with capsule coffee (lovely!!!).First day I went for breakfast due to an early appointment in city centre;breakfast was cooked and continental, costs 12 euro.I booked a taxi with them which was called Yelllow taxi. I paid only 10 Lev, very cheap. Taxi dropped me off in Alexander Nevsky Cathedral.I returned to the hotel by metro till terminal 2 and from there you can get easily taxi to come back to the hotel,which is a stone's throw from ( 1 km).Hotel was very good and staff are excellent (only criticism would be that they should improve cleaning the toilet, as there were many long hairs on the floor and also on the carpet by the bed.",Visiting Sofia.,823D91291F7CF8B77D73AF6FC744C626
review_623294310,2018-10-08,42.68036,23.398659,Best Western Premier Sofia Airport Hotel,60,"After ""roughing it"" away from this wonderful national capital, our single overnight in the Best Western Premier was excellent. From the room, the quiet solitude, the easy access to the Metro into Sofia, and the breakfast, everything was excellent.",Fabulous!,49155EF564E65D559E07B4887B68FFB1
review_620823577,2018-09-30,42.68036,23.398659,Best Western Premier Sofia Airport Hotel,60,"The staff at this airport hotel was superb from the check in staff to the shuttle service, to the business center, to the expedited check out we could not have been more pleased.One incident stood out when the business center was tied up by folks in there, the desk suggestedwe e-mail our documents to the desk she would print them and give them to us after breakfast. Such going beyond the min. to this really impressed my wife the consultant who has almost 3,000,000 miles on airlines and many hotel stays.","Great traveler's hotel, gave them our flight in and shuttle was waiting, great service at hotel",4BF19A70F429B9E6776F74023DE8E73B
review_632327576,2018-11-10,42.693733,23.320568,Les Fleurs Boutique Hotel,80,This is a real jem of a hotel. Situated smack in the middle of the city on the main st. (Vitusha st.). We got a nice big room on the 6 floor facing the city. Just beware - the bathroom and shower is enclosed in glass... Definitely for couples only that are comfortable together;) there is a door but a glass one... Huge bath which I thourely enjoyed. Breakfast is good with a wide selection of cheeses and pastries. All in all great find.,Real cute,B093777B9A9238837D7823B8F66D026A
review_618769417,2018-09-22,42.693733,23.320568,Les Fleurs Boutique Hotel,80,This hotel is in the perfect location it’s located on the main road. The room itself is small. Bathroom is fairly sized. The breakfast was very good. They dont take your credit card at the beginning of your stay which we figured you’d have to pay cash for any in room amenities or if you used the outside restaurant. The staff was very friendly and called a cab for us a 3am to the airport. The sent us with a packed lunch. They advertise a spa but we never figured out where it was???? Overall it is a nice hotel,Great location,BA10F6D9EC25F63CC642ACBD2C071574
review_616711846,2018-09-15,42.693733,23.320568,Les Fleurs Boutique Hotel,80,Excellent location. Perfect service. Nicely decorated. Very clean. Very quite with 5 rooms in each floor. Very classy and modern atmosphere. Massage can be ordered to room but prices are a bit higher. Note breakfast is minimal. שרון דבירי,Excellent,8C8B5F0461245442247E1E50FA73FE30
review_616125181,2018-09-12,42.693733,23.320568,Les Fleurs Boutique Hotel,80,The best thing about this hotel is its central location in a main pedestrian street of the city. Rooms are ok. Bathroom has nice big bath which is great for relaxing. Shower is not convenient if you are not the only person in the room and is a minus in my opinion. Breakfast is nice. Coffee and tea making equipment in the room would be a nice touch.,Nice hotel,C3533F439881A77F523C049BB6A433CE
review_612224199,2018-08-30,42.693733,23.320568,Les Fleurs Boutique Hotel,80,"It is a small hotel located in very center on pedestrian street. Keep in mind that many taxi drivers are not aware that hotel is on a corner of pedestrian street and a ‘car riding’ street. I had two incidents when taxi drivers tried to drop us off at the beginning of the pedestrian street which was two blocks from the hotel. I think it would be a big help for hotel guests if hotel provides ‘how to get to hotel’ or crossing street info on the booking sites.Room was small but very clean. One big minus (for me) was the glass shower cabin inserted in place of the wall that would divide a room and bathroom ...so when sitting/laying on the bed you practically can see what was going on in the bathroom especially in a shower cabin. It was very uncomfortable and created a lot of ‘no privacy’ situationsBreakfast was ok..pretty limited with choices.Reception desk.. very friendly people, always ready to help and accommodate your needs",Excellent location,31945F82BEE864E510FF0F63B718866E
review_604838676,2018-08-09,42.693733,23.320568,Les Fleurs Boutique Hotel,80,"Situated directly off the main pedestrian walk, near to much of what is worth visiting for tourists. Restaurants are abundant, as well as small markets and bakeries. The hotel was part of a multi-city package, so Pricing was not an issue, but published rates looked high for Bulgaria. Decoration is interesting-modern, plumbing was a little hard to figure out because of it. Staff very helpful, breakfast excellent - had lox and fresh orange juice for the first time on a long trip. Overall, I recommend the place.",Excellent Location,722E64BEBE811146DA386D320B62A25A
review_594114210,2018-07-08,42.693733,23.320568,Les Fleurs Boutique Hotel,80,"I nearly gave this hotel two stars rather than one because of the staff. With one exception they were friendly, helpful and considerate. Boris (Bellboy) was particularly helpful trying to sort out the a/c however I don’t think I can say the hotel is any more than “Terrible”.The biggest selling points about this hotel are that most of its staff is incredibly friendly and its location - on Vitosha Boulevard and within walking distance of most of the major sights.We booked a Panorama room here for three reasons: Firstly the Panorama rooms have balconies and we like rooms with balconies; secondly the hotel’s location is very good and, thirdly the hotel is highly rated on TA. The room was however very expensive for what we got. I was quoted a rate here that is as much per night as I pay for a one bedroom flat in Mayfair (the best address in London, UK) except here the rate includes breakfast where in London it doesn’t. For what I am paying here I expect high standards in rooms, breakfast and service. Unfortunately this hotel doesn’t deliver in either the room or breakfast.The room is a decent size. It’s divided into three areas. Sitting, sleeping and dressing, with a bathroom and balcony. The bathroom has both a bath and separate shower. The lighting in both these areas is on a motion detector meaning that if you stop moving in the bath the light goes out and the detector for the shower is hidden behind the shower head so that the light doesn’t come on when you’re in the shower just when you walk past. That said the shower is very strong and is amongst the best I’ve seen in a hotel. There are also two wash basins, a toilet and a bidet.The bed is comfortable but only comes with one pillow each - you really need two. There is a divider between the bed and sitting area incorporating a TV set. This divider will swing so that the TV can be viewed from either area.The balcony is a good addition to the room. It catches the sun and has good views over Vitosha Boulevard. There is a sun blind but there’s no indication of how to open it - not that it’s needed as there’s no patio furniture and nowhere to sit. There is a window box on the balcony however all it contains are a few dead plants and some weeds.There are light switches by the bed that don’t appear to do anything. You have to get out of bed and walk across the room to put the lights off. There are switches all round the room but we never found out what they all do. The buttons to lower the blinds on the windows are by the door - you can’t see the windows from the door! There is a blind on the balcony door but we never found the switch to lower it.When we got to the room it was incredibly hot - 27C if the display in the room is to be believed. The A/C didn’t appear to be working so we asked the receptionist. He told us to make sure that the “mode” was set to “cool” - the button at the top left when you open the front cover. Occasionally - two or three times a day - the display changes to say “Check”. The fans still run but the temperature just goes up and up. We complained about the excessive temperatures every day that we were in the hotel. The receptionist kept assuring me that it was only 19C in the room despite the staff having measured the temperature with a thermometer and agreed that the room was at about 27C! The staff tried cleaning the filters, adjusting the controls, etc but never managed to solve the problem.There are no facilities to make tea or coffee. We brought our own travel kettle and kept milk in the fridge.Breakfast is poor, well below what i would expect for a hotel of this standard. All coffee if from a machine - I’ve tried five different kinds so far and found them all well below satisfactory. There are some very unusual items - like cold toasted cheese sandwiches and the hot food is left uncovered which means it’s actually cold. Breakfast is served in the lobby of the hotel with doors open to the outside. There is no method of fly control visible and there are flies on the buffet. They seem to run out of things and don’t restock. On Tuesday morning there was no jam and only one Assam and one black tea bag. For our final two mornings we took our own tea bags with us - We’re not English men who expect the world to serve us tea the way we drink it at home however all the coffees here are so bad and there is so little choice in tea that we found taking our own the best solution. On our last morning in particular the selection was very poor with no fresh fruit at all and very little by way of pastries. Once we had checked out and spoken to the manager we noted that the buffet looked much better (although still poor).When we first got to the hotel there was no WIFI and we had to ask twice for the problem to be resolved - which it was. Partway through our stay the signal failed again - we didn’t bother complaining but used my phone as an internet hotspot. That was far more reliable.Our room was only accessible by one of the hotel’s three lifts. On our third day that lift failed. When we checked with reception we were told it would be out for another four or five days. The lift was working again for our departure.My husband describes this hotel as being “Fur coat and no knickers”! He means that everything looks very grand but that there’s no substance to the hotel. I agree with him.By the end of our third night in this hotel we were looking forward to getting home; by the fourth morning we were desperate - we were packed and ready to leave the next day!We had encountered such horrendous problems that, at check out, we asked to speak to the manager to complain. He was very sympathetic. The Rack rate for a panorama room is € 300; I had been quoted a fete of € 220 by email and then € 200 in a final email. After speaking with the manager we agreed a rate of € 150 per night. I still think that is expensive for what we got but feel that a discount of € 70 per night is acceptable.I think this hotel is very expensive for what it offers. We won’t be returning and can’t recommend it.","""Fur Coat and no Knickers""",57C8A7BF09FE925C3DFC2FA7B30F4122
review_593701504,2018-07-07,42.693733,23.320568,Les Fleurs Boutique Hotel,80,"Let’s start with the one positive-this Hotel has a super-central location. Otherwise, our experience, staying twice-going to and coming from Varna was disappointing. Firstly, the rooms we were allocated-223 and 323 are tiny, located at the back of the hotel and look into a dismal courtyard with kitchen extractors discharging directly under the window. Oddly enough, both bathrooms are a good size, although the shower seal has gone in 323 and the bathroom floods comprehensively when you take a shower. Both rooms didn’t smell aired. We couldn’t get the electric curtain to close properly in 223 and dislodged one or two runners in the process for which we were scolded by reception. Breakfast was adequate but lack-lustre, distinguished on our return visit by a female member of staff grazing the buffet frequently. You help yourself to everything including coffee machineand there was nil interaction from the 4 members of staff in the kitchen area. As previously mentioned, no tea and coffee facilities in the room but they did bring some on our first night. I assume the dirty cups and saucers were removed at the end of our first two-night stay. This well-designed Hotel is now beginning to look a little neglected with peeling covering to display shelves in the dining area, mopping only to bathroom floors resulting in a discernible tide mark. I dropped a wet wipe on the bathroom floor and it was grubby. On balance, I would avoid.",Disappointing,0FEED4F05E649C63FA2083A5014C9C2A
review_593086162,2018-07-04,42.693733,23.320568,Les Fleurs Boutique Hotel,80,"A nice hotel in friendly beautiful Sofia. Attentive and very helpful staff regarding reservations, suggestions etc. The hotel is in the middle of busy walk- only street which is perfect. No noice gets in to the hotel. Very happy that we chose Les Fleurs",Great location,92FAE01FC95CE3F249E81E0B41CD97B8
review_592565163,2018-07-02,42.693733,23.320568,Les Fleurs Boutique Hotel,80,"So this hotel is best described as quirky. Its a good hotel but there are some oddities.The room we had was excellent but there was a large bit of furniture at the end of the bed so that we couldn't easily get suit cases to the open space at the other side of the bed. Also our bathroom had a glass cylindrical shower embedded in the wall so you could basically see into the bathroom. This is okay as far as it goes but there are some things one wants privacy for.That said, the room and bed was very comfortable with one of the only actual double beds we slept in in Bulgaria and the breakfast was good and the location couldn't really be better with excellent restaurants and all the things you want to see just quite close.So over all good but a few weird things that could be better.",Excellent if slightly mad,5D023F0FE81C72E5519C46F4AC02879D
review_636445088,2018-11-29,42.68566,23.317093,Rosslyn Central Park Hotel,100,"Not only was the hotel very clean and comfortable with great food and location, but the staff at the hotel are amazing. Me and my boyfriend were recently staying at the hotel when we had a medical emergency, the staff did everything they could to help us and followed up with me even after we left. We could not be more greatful to the wonderful people that work here.",Went Above and Beyond,B3FFBB92124958B3A43A864345D766E0
review_632479848,2018-11-10,42.68566,23.317093,Rosslyn Central Park Hotel,100,"Stayed here two nights. Nice staff at the reception. Conveniently located, about 10 min walk to the lively street full of shops, cafes and bars. Satisfactory breakfast. Although two distant twin beds instead of a double one, the rooms are Spacious. Wifi was not the strongest in my corner room. Overall leaving with positive feelings. I would stay here again.",Recommended,16BCCC53D3A8CD365C736EF603B38DAF
review_619791726,2018-09-26,42.68566,23.317093,Rosslyn Central Park Hotel,100,"Stayed there for one night only on 20th Sep, Location is slightly away from the city center , but the property is very ideally located facing the ocean . Their Panorama hall on 13th floor is good for small events . Service also was very good . The only things which was a setback was their shower which was connected to the Jacuzzi and thus one needs to sit down to have a shower !! .","Nice Hotel , with a good view of the Ocean .",0F3B83D17F2B9C3E6B845ED9C9165471
review_618964230,2018-09-23,42.68566,23.317093,Rosslyn Central Park Hotel,100,This is a clean hotel in city center with reasonable price range. All attractions are very close. The hotel was clean and breakfast options were excellent with lots of variety. The hotel staff is very courteous and helped me with maps and locations.,Very clean hotel and wide variety of breakfast selections,BEADDAC1AEBF7A3FE1A02CE6F5ABC8DD
review_618351174,2018-09-21,42.68566,23.317093,Rosslyn Central Park Hotel,100,"I stayed in Rosslyn Central Park hotel for 4 nights in September 2018. The hotel was well located (downtown of the city and close to shops and restaurant) and clean.I would like to thank all the staff, especially Martin in the reception, who was so nice and helpful, always advising and proposing good deals.",Excellent hotel & Excellent staff,B74E4E957209542C3EC3D8BC9AC83905
review_614264643,2018-09-05,42.68566,23.317093,Rosslyn Central Park Hotel,80,"Stayed three nights at the central park hotel, and there is really not any faults to point out. Great location, clean, nice spacious room and good breakfast. Friendly and helpfull employees with good english skills. Would stay again!",Well rounded experience,B7A2BA93C6A78B1E90793E778CCFD495
review_610948671,2018-08-27,42.68566,23.317093,Rosslyn Central Park Hotel,80,"We booked this hotel for an overnight stay before an early flight the next morning. One reason we booked this hotel was that there was a kettle in the room and we really appreciated that when we arrived and were able to make ourselves a coffee. The check in process was very quick and the room was clean and well presented. The hotel is in a great location just across the road from the cultural centre and park with magnificent fountains. We checked out at 4.00am and got a taxi to the airport (it is just a matter of pressing a button on the counter to call a taxi) and got through security. About an hour before our scheduled departure time of 6.15am we were informed that the flight was delayed with an expected departure time of 2.40pm. After debating what to do for a while I rang the hotel to ask if it would be possible to have the room again until check out time. I was told that this would not be a problem so we got a taxi back to the hotel and were given the keycard for our room again and told that we could stay till maybe 1.00pm. So about 7.30am we were able to go back to bed again for a few hours, then got up and had a shower before heading to the restaurant for a buffet breakfast which was very welcome. (it remains to be seen whether Ryanair will reimburse us the cost of breakfast but in the circumstances it was worth it anyway.) Being able to have the room again after we had checked out made all the difference to us - 5 hours in the hotel was bliss compared to 5 hours sitting about the airport. So thanks to Rosslyn Central Park for allowing us to do that. we would certainly use this hotel again. The free wi-fi was great too.",All round excellence,8292B20F8D3BC5F9885BEFAC3E6A26DA
review_608351810,2018-08-20,42.68566,23.317093,Rosslyn Central Park Hotel,80,"My husband and me chose the restaurant of Central Park Hotel for our wedding party and we are so happy and glad that we definitely made the right choice for the best day in our life. We would like to express our absolute gratefulness for the high professionalism of the whole staff who made our day so special and unforgettable. The location of the hotel is excellent, the accommodation and especially the attitude and the attention to the guests are on a very high level. Thank you so much! From Velkovi family.",Lovely experience!,2E7BB06495ACE9529B8D3ACC6C1E8D8B
review_598063421,2018-07-20,42.68566,23.317093,Rosslyn Central Park Hotel,80,"I stayed at the Rosslyn Central Park Hotel for a conference in the Palace of Culture (NDK). The hotel itself is pretty large but because there are only nine rooms per floor it feels more like a boutique hotel. There are many reviews that extol its virtues, so I’ll just add the some caveats that may be helpful. Half the rooms face the street and even with double pane windows you can hear the frequent street cars as they screech around the corner. Of course, the importance really depends on how sensitive you are to noise (I prefer really quiet rooms).The room layout is pretty much the same from floor to floor with high floors having more expansive windows. So, when I say room x01 just substitute the floor number for ‘x’. The quietest rooms are x01, x02, and x03, with x01 the quietest but unfortunately adjacent to the stairwell. By the 3rd floor it’s unlikely anyone will use the stairwell so you won’t be bothered by its noisy door (I was in room 301 after rejecting 408 and 404). Corner room x04 is problematic. One window faces away from the street (uninteresting view) while the other window faces the street car rail (noisy). I would avoid this room even though it’s somewhat larger. Rooms x05-x09 face the street with x09 being adjacent to the elevator, which can be annoying. The street views are quite nice. As for other items, the bathroom is well appointed but the shower door may leak water if you’re not careful and the tub is made from rolled steel giving you a wobbly shower experience. The hotel restaurant is decent but better options exist in the neighborhood. Cancellable rates at a reasonable price are readily available if you book early. However, if you book through a 3rd party site the hotel will not help you with any reservation changes and online changes are very dicey. I booked through Expedia and had to actually call them to adjust my dates. It was not a straightforward experience. OK, so now that I’ve detailed the issues; I want to say that I also support all the positive reviews. Using what I know, I would not hesitate to stay at the Rosslyn Central Park Hotel again.",Pretty nice all around,8F66040892B7EB0DC85C45B03A8A5FE3
review_591680170,2018-06-29,42.68566,23.317093,Rosslyn Central Park Hotel,80,"Nice accommodations, friendly staff, great location. There is very easy access from the airport, convention center is next door, a long with nice park to stroll in. Close to all of the shops and places to eat. Daily breakfast was very good. Would stay here again",Nice place,113E9F08CDFC1EFD9604B4A87923F492
review_636886956,2018-12-01,42.694866,23.31466,Hostel Mostel,100,"We had an awesome time: Really good price-quality ratio, breakfast and dinner was included - breakfast has a huge variety of options and dinner with 3 vegetarian options - and there were always people chilling in the common space while we were there.Staff was friendly and helpful. Also, they offer day trips. Would definetly recommend!",Awesome stay,ACA71AAEDB75992CB4C4AA05D9232962
review_636399398,2018-11-28,42.694866,23.31466,Hostel Mostel,100,"The staff gives a good and relaxed atmosphere to the hostel, very nice people. I found the hostel to be good for socializing, everybody taking to everybody. The hostel made very cheap dinners for around 1,5 euros. I would definitely recommend this place:)",Great hostel,32355EA4E3540168DA3764ABEDB6F1AF
review_635100538,2018-11-22,42.694866,23.31466,Hostel Mostel,100,"Everything perfect. Central location, clean and excellent stuff! Nice breakfast and dinner. Free coffee and tea all day. Nice common spaces with public computers. The perfect value for money hostel. I recommend it.",Perfect value for money,689E8818A57F84AB11DE648D21A505B2
review_634558537,2018-11-19,42.694866,23.31466,Hostel Mostel,100,"This hostel is located in a very nice building and the whole place has a a good layout. So much for the good stuff....Probably the biggest letdown with Hostel Mostel is the staff. They actually do have a lot of stuff working there and some of them like the guy with the short cropped hair and 3 day beard and the girl with the curly hair are actually super nice and very helpful. Unfortunately they are in the minority as the rest of the staff can simply not be bothered to do anything. If you arrive and want to check and you see the tall guy with the dread locks working you might as well just walk out backwards and just wait until there is someone else at the desk. If you are not a young girl he will most likely go out of his way to completely ignore you to the point that you are standing right in front of him while he flat out looks right through you. I would give this place a zero rating for their stuff but because there were two very helpful and nice people I'll give the hostel one point for the service.The cleaners who come in the morning are very fast and efficient and the hostel is clean during the day. But as they leave after they are done with the morning clean the hostel gets quite dirty and the bathrooms and showers look like you are on a campsite or rock festival by the end of the day.I really like the fact that they don't have an age restriction! SO seeing a lot of older men in their 50-60s was actually a positive thing - until I found out that most of them seem to be staying there long term and drinking way too much. When I was checking in there were two girls complaining about one of the old men being rude, aggressive and threatening other travelers in the room. The tall guy with the dread locks didn't seem to care at all but as they were girls he at least graced them with his attention and suggested they'd go out and party with him that night. On two of the three nights other people had issues with some of the older man staying there and I overheard some of them complaining about it to the staff. One of them said he could pass the information on to the manager.When I was checking out in the morning an old man in his late 50s or early 60s from the UK woke up the entire dorm by threatening a young Asian backpacker. The old man was so drunk and confrontational that it was hard for anyone to understand him. When I checked out shortly after I told the front desk and the night shift guy who was one of the two good employees said that he had heard about these complaints already but that all he can do is pass the information on to the manager.During my stay I got to talk to quite a lot of backpackers from all over the world and from different backgrounds and we kept wondering why this place gets such high ratings....As this is a party hostel it seems to help to be drunk and night and passed out during the day to enjoy this place. As with most party hostels they fall short on all the basic things that make a good hostel because their main party crowd will leave a good comment based on their pub tours and how drunk they got and not on the actual hostel and its service and facilities.Security: The hostel is located in a backyard and the yard is locked with an iron gate / iron door. If you ring the buzzer they will let you into the yard. But the people who live in the front of the building also go in and out and if you buzz the hostel they will let you in anyways because they don't know all their customers' faces or if the person is just checking in. Often times people would also leave the whole gate open. At the hostel itself you will get an electronic keychain to unlock the door to your dorm upstairs. Usually a pretty safe setup but it defeats the purpose of having such a system if the windows right next to the door are always open! People forget their keychains and they leave the windows open to get some fresh air or to smoke or to put their wet clothes on the window to dry. So you can see people climbing in and out of the windows. They do have lockers in the rooms but they are way too small to fit a regular sized backpackers main backpack inside.Oh yeah, if you book the more expensive dorm room with the ensuite bathroom do not expect to have a toilet because all you'll get is the shower. This saves you the 5 meter walk to the shower area but will not help you at all when you want to go to the bathroom in the middle of the night.And on the off chance that anyone from the higher management actually reads this:Although the older men that were staying there long term were a big problem I hope that Hostel Mostel will not impose an age restriction! It would have been much less of a problem if the staff would have taken care of the problem from the very beginning.",Good location but extremely bad service and low level of security!,6B6F42D016ADE1CA5348607604169E13
review_632700102,2018-11-11,42.694866,23.31466,Hostel Mostel,100,Top place to stay for young people. Hospitality is amazing and place will make you feel very comfortable. People working there are wonerful and willing to help. Also really cute breakfast. Personally stayed in a private room which was very spacious for 2 people. Really good place to stay!!! Must go!!,The place to stay if in sofia.,960B92FA51D964C45A1FC54F1AFE0587
review_632385395,2018-11-10,42.694866,23.31466,Hostel Mostel,100,"I’ve been to many hostels in my life, but this one really got me. Very cozy place... friendly atmosphere, very good food. I loved it! The reception have a good common space for meeting people and chat. There was a pub crown on Friday that was really fun, and the rooms are also good.",Very cozy,923EE111D674A5AB372C45EAA556F1FB
review_626012181,2018-10-17,42.694866,23.31466,Hostel Mostel,100,"Located centrally in Sofia in a little backyard house, this hostel offers more than you can expect for the price you pay. Separated from the main common room you are staying in an apartment with some of the other guests including a kitchen with dish washer, washing machine, stove etc. Balcony and a cosy living room is there as well. Beds are alright. Rooms get cleaned every day.In the common room you can play pool, use PCs, meet a lot of nice people and breakfast and dinner is served there as well which is all included in the price if you paid more than 10€ for a day. Coffee and tea is free all day long. Highly recommend",Great atmosphere and perfect service,84D814D4269FE07D278FCDFE3F76292C
review_624248135,2018-10-12,42.694866,23.31466,Hostel Mostel,100,"Hostel Mostel is centrally located in Sofia and a great base to explore the city from. Bran (and the other people who work there) is a really friendly and helpful guy. The Hostel has a relaxed style and super chilled out common area. We had a private room which was on the street side of the hostel. The rooms are huge and set into a heavy concrete building which makes them cool and quiet. The street facing side can be a little noisy due to the large intersection and trams but the rooms have double glazed windows which help a lot. It just means you can't sleep with the windows open.We were able to book a Rila Monastery tour through at reception. No so much of a tour as a couple of blokes who drove us to the monastery and back and a semi guided tour to the cave. It was really good value anyhow so it was no problem.Bran also accommodated our request (at a reasonable price) for a little extra time to sleep before our late night train which was really nice.The food is really basic but decent. Breakfast was best with a selection of meats, cheeses, dressings and eggs plus bread and toppings. There is plenty of coffee and tea and the place is clean and tidy. WiFi worked great the whole time we were there.Overall I highly recommend Hostel Mostel. Thanks Bran for having us.",Chilled out place in the heart of Sofia,130B8BF68DA678785688663F7D2F7441
review_623661129,2018-10-09,42.694866,23.31466,Hostel Mostel,100,"Everything has been perfect in my 2 days stay here: central position, 24 hours open reception, confortable beds, nice common area, good buffet included breakfast. I didn't try dinner, but that was included too. Free coffee and free tea available in the common area. They also arrange day-trip outside Sofia, gave me all the information I needed and called a taxi for me. Perfect!",Perfect!,5EA98BD58C106B91238A2F587FCF6D41
review_622702730,2018-10-06,42.694866,23.31466,Hostel Mostel,100,"+Very nice and helpful staffRoom clean (floor, bed sheets)-Very loud road by the second houseShared Bathroom should be cleaned more often. It stank!The walls in my room were super dirty! Didn't dare to touch them. Also, using the blanket from the wardrobe seemed strange to me as I don't think they wash it often.Finding the entrance to the main house is difficult. They should point that out in thr booking confirmation.Breakfast was alright. Dinner too.Would recommend it for a few nights' stay.",Not quit sure what to think of it,15FF65352C18E4B42ADC7A5455F200AB
review_629919104,2018-10-31,42.699352,23.314209,Hotel Anel,60,"The hotel is not far from the center but not in the nicest area. It's audio rather a casino then a hotel.Yes, the rooms are big but in my eyes a bit old fashioned.The most annoying thing was the lack of hygiene! I disguise it to find hair from the previous guest in my bathroom.We didn't try the breakfast at that point but I wouldn't pay 85€ again to stay here.To summarize: it's for sure not a 5 star hotel and therefore overpriced even if it's well located",Not a 5 star hotel,6F6C941789C8064ED522F83C542D9E3D
